FID,OBJECTID,Join_Count,osm_id,BUFF_DIST,Shape_Leng
4183,13278,1,379886763,25.000000000000000,0.001526379664050
4184,13279,2,379886764,25.000000000000000,0.001526381521500
4185,13280,1,379886765,25.000000000000000,0.001526391857800
4186,13281,3,379886766,25.000000000000000,0.001526376733660
4187,13282,2,379886767,25.000000000000000,0.001526380518860
4188,13283,2,379886768,25.000000000000000,0.001526391857800
4189,13284,4,379886769,25.000000000000000,0.001526380518860
4190,13285,1,379887290,25.000000000000000,0.001526379664050
4191,13286,1,379887291,25.000000000000000,0.001526379664050
4192,13287,3,380705006,25.000000000000000,0.001526993422220
4193,13288,1,380705007,25.000000000000000,0.001526993422220
4194,13290,1,380705009,25.000000000000000,0.001526995743270
4195,13292,1,380705011,25.000000000000000,0.001527002428450
4196,13294,1,380705013,25.000000000000000,0.001527004097700
4197,13296,1,380705015,25.000000000000000,0.001526995762890
4198,13297,1,380705016,25.000000000000000,0.001527002428450
4199,13299,3,380705018,25.000000000000000,0.001526980829930
4200,13300,2,380915239,25.000000000000000,0.001527016293030
4201,13302,2,380915241,25.000000000000000,0.001527002587100
4202,13303,3,380915242,25.000000000000000,0.001527007974490
4203,13304,1,380915243,25.000000000000000,0.001527007974490
4204,13308,4,380915247,25.000000000000000,0.001527002587100
4205,13311,1,380915250,25.000000000000000,0.001527014908620
4206,13313,10,382777653,25.000000000000000,0.001527559874150
4207,13315,1,384120241,25.000000000000000,0.001527514666280
4208,13316,3,384120298,25.000000000000000,0.001527511979470
4209,13320,2,387066472,25.000000000000000,0.001527548831790
4210,13321,5,387066473,25.000000000000000,0.001527555888430
4211,13322,4,387066474,25.000000000000000,0.001527565774540
4212,13323,1,387066475,25.000000000000000,0.001527540027390
4213,13345,5,388433248,25.000000000000000,0.001527399999540
4214,13346,2,388433249,25.000000000000000,0.001527362013820
4215,13347,13,388433250,25.000000000000000,0.001527030405840
4216,13348,2,388433251,25.000000000000000,0.001526849113140
4217,13350,4,388433254,25.000000000000000,0.001527395896460
4218,13352,1,388433256,25.000000000000000,0.001527410969080
4219,13353,4,388433257,25.000000000000000,0.001526939556440
4220,13354,1,388696093,25.000000000000000,0.001527357652890
4221,13356,1,392037276,25.000000000000000,0.001527725123150
4222,13357,1,392037277,25.000000000000000,0.001527708340020
4223,13358,1,392037278,25.000000000000000,0.001527708340020
4224,13359,10,392303899,25.000000000000000,0.001528212263730
4225,13360,9,392314056,25.000000000000000,0.001528212263730
4226,13361,1,392314057,25.000000000000000,0.001528148019670
4227,13363,12,392314059,25.000000000000000,0.001528249326880
4228,13364,11,392314060,25.000000000000000,0.001528237399120
4229,13365,11,392314061,25.000000000000000,0.001528237399120
4230,13366,4,392314062,25.000000000000000,0.001528212536750
4231,13367,2,392314063,25.000000000000000,0.001528212536750
4232,13368,2,392314064,25.000000000000000,0.001528230310680
4233,13369,6,392314065,25.000000000000000,0.001528132341450
4234,13370,9,392314066,25.000000000000000,0.001528155491500
4235,13371,5,392323860,25.000000000000000,0.001527724967230
4236,13372,4,392323861,25.000000000000000,0.001527688865560
4237,13373,1,392323862,25.000000000000000,0.001527638992780
4238,13374,2,392323863,25.000000000000000,0.001527635625720
4239,13376,2,392323865,25.000000000000000,0.001527635625720
4240,13377,1,392323866,25.000000000000000,0.001527614373690
4241,13378,2,392323867,25.000000000000000,0.001527669644800
4242,13379,3,392323868,25.000000000000000,0.001527682889260
4243,13380,3,392323869,25.000000000000000,0.001527624632220
4244,13381,4,392323870,25.000000000000000,0.001527624632220
4245,13382,3,392323871,25.000000000000000,0.001527635428740
4246,13383,1,392323872,25.000000000000000,0.001527635428740
4247,13384,1,392323873,25.000000000000000,0.001527632202300
4248,13385,4,392323874,25.000000000000000,0.001527635428740
4249,13386,2,392323875,25.000000000000000,0.001527635428740
4250,13387,9,392329046,25.000000000000000,0.001527076167570
4251,13389,8,394282450,25.000000000000000,0.001526887751480
4252,13390,2,394282451,25.000000000000000,0.001526892662510
4253,13393,1,394458752,25.000000000000000,0.001527492314980
4254,13394,1,394458753,25.000000000000000,0.001527492314980
4255,13396,4,394727931,25.000000000000000,0.001527207329790
4256,13402,2,395613183,25.000000000000000,0.001526415159690
4257,13403,4,395613184,25.000000000000000,0.001526415159690
4258,13408,1,397161358,25.000000000000000,0.001527292667000
4259,13409,4,398592481,25.000000000000000,0.001527662649010
4260,13421,3,399360412,25.000000000000000,0.001527655801540
4261,13422,3,400814096,25.000000000000000,0.001527642264720
4262,13432,3,401243014,25.000000000000000,0.001527697079620
4263,13439,1,402676434,25.000000000000000,0.001527737011260
4264,13440,1,402676435,25.000000000000000,0.001527737011260
4265,13441,2,402676436,25.000000000000000,0.001527744187080
4266,13489,1,402823340,25.000000000000000,0.001527099643330
4267,13490,2,402823341,25.000000000000000,0.001527098621160
4268,13491,1,402823342,25.000000000000000,0.001527137142250
4269,13492,9,402823343,25.000000000000000,0.001527169310620
4270,13493,8,402823344,25.000000000000000,0.001527147550130
4271,13494,4,402823345,25.000000000000000,0.001527229600740
4272,13495,4,402823346,25.000000000000000,0.001527229600740
4273,13496,7,402823347,25.000000000000000,0.001526879578020
4274,13497,1,402823348,25.000000000000000,0.001526901712520
4275,13498,3,402823349,25.000000000000000,0.001526901712520
4276,13499,3,402823350,25.000000000000000,0.001526856604440
4277,13502,1,402823353,25.000000000000000,0.001526975113510
4278,13504,1,402823357,25.000000000000000,0.001526970169760
4279,13508,3,402874260,25.000000000000000,0.001526942375150
4280,13509,1,402874261,25.000000000000000,0.001526929584320
4281,13515,1,402874267,25.000000000000000,0.001527002745060
4282,13517,1,402874269,25.000000000000000,0.001526995762890
4283,13520,2,402874272,25.000000000000000,0.001526989961420
4284,13523,1,402874275,25.000000000000000,0.001526989961420
4285,13524,1,402874276,25.000000000000000,0.001526989961420
4286,13528,1,402874281,25.000000000000000,0.001526983671820
4287,13529,1,402874282,25.000000000000000,0.001526983671820
4288,13530,3,402879493,25.000000000000000,0.001527092232170
4289,13531,1,402879495,25.000000000000000,0.001527125844640
4290,13532,3,402879497,25.000000000000000,0.001527114726800
4291,13534,3,402879501,25.000000000000000,0.001527153346940
4292,13535,2,402879509,25.000000000000000,0.001527060271900
4293,13536,12,402879511,25.000000000000000,0.001527058129190
4294,13537,1,402879513,25.000000000000000,0.001526852627940
4295,13538,1,402879515,25.000000000000000,0.001526847607400
4296,13544,1,402879530,25.000000000000000,0.001526764596510
4297,13567,1,403093697,25.000000000000000,0.001526673274480
4298,13568,1,403110207,25.000000000000000,0.001528219908890
4299,13586,1,403774549,25.000000000000000,0.001526876249730
4300,13588,1,403774551,25.000000000000000,0.001526876249730
4301,13589,1,403774552,25.000000000000000,0.001526876249730
4302,13590,1,403774553,25.000000000000000,0.001526876249730
4303,13592,2,403791992,25.000000000000000,0.001527308673610
4304,13593,2,403793976,25.000000000000000,0.001527052785260
4305,13594,2,403793977,25.000000000000000,0.001527006573790
4306,13595,2,403793978,25.000000000000000,0.001527141987020
4307,13596,1,403793979,25.000000000000000,0.001527148791040
4308,13619,1,404297668,25.000000000000000,0.001527546716830
4309,13676,9,404526276,25.000000000000000,0.001526670333010
4310,13688,12,404526317,25.000000000000000,0.001526688171470
4311,13699,7,404526361,25.000000000000000,0.001526901340990
4312,13702,2,404526364,25.000000000000000,0.001526860447400
4313,13739,7,404543736,25.000000000000000,0.001527670970060
4314,13740,13,404543737,25.000000000000000,0.001527547149370
4315,13754,12,404673246,25.000000000000000,0.001527767247250
4316,13755,21,404673247,25.000000000000000,0.001527752998690
4317,13756,13,404673248,25.000000000000000,0.001527879458370
4318,13771,4,406632170,25.000000000000000,0.001528222370620
4319,13772,2,406668780,25.000000000000000,0.001526296324960
4320,13773,2,406668781,25.000000000000000,0.001526296324960
4321,13777,2,408478800,25.000000000000000,0.001527533136950
4322,13778,12,408479465,25.000000000000000,0.001527656343000
4323,13779,2,408480409,25.000000000000000,0.001527562246680
4324,13780,2,409890792,25.000000000000000,0.001527400044190
4325,13787,9,410110800,25.000000000000000,0.001527573787840
4326,13790,7,410529087,25.000000000000000,0.001526495159900
4327,13791,4,410529088,25.000000000000000,0.001526441689560
4328,13792,2,410529089,25.000000000000000,0.001526443962640
4329,13793,2,410529090,25.000000000000000,0.001526470441460
4330,13794,12,410529091,25.000000000000000,0.001526520010540
4331,13795,2,410530275,25.000000000000000,0.001526479803340
4332,13841,20,414629938,25.000000000000000,0.001527242513330
4333,13842,4,414629940,25.000000000000000,0.001527398466240
4334,13843,8,414629941,25.000000000000000,0.001527376399930
4335,13844,1,414804431,25.000000000000000,0.001527003102510
4336,13846,1,414804433,25.000000000000000,0.001527004191420
4337,13847,1,414804434,25.000000000000000,0.001527004598320
4338,13856,2,414804444,25.000000000000000,0.001527015960230
4339,13861,2,415176579,25.000000000000000,0.001526926295230
4340,13867,5,415176587,25.000000000000000,0.001526850171100
4341,13868,8,415176588,25.000000000000000,0.001526880099510
4342,13870,6,417602115,25.000000000000000,0.001527388199970
4343,13871,3,417602117,25.000000000000000,0.001527411398970
4344,13872,3,417602119,25.000000000000000,0.001527428205820
4345,13873,6,417602122,25.000000000000000,0.001527385366330
4346,13874,1,417602124,25.000000000000000,0.001527400314150
4347,13875,2,417602125,25.000000000000000,0.001527392338070
4348,13881,1,417765929,25.000000000000000,0.001526683925070
4349,13886,1,417791486,25.000000000000000,0.001526651267040
4350,13887,1,417791488,25.000000000000000,0.001526651267040
4351,13889,7,417791493,25.000000000000000,0.001526652558790
4352,13890,2,417791495,25.000000000000000,0.001526661474710
4353,13891,1,417793500,25.000000000000000,0.001526527605880
4354,13892,2,417793502,25.000000000000000,0.001526528630580
4355,13893,2,417793505,25.000000000000000,0.001526528630580
4356,13894,1,417793507,25.000000000000000,0.001526523513100
4357,13895,1,417793509,25.000000000000000,0.001526542374990
4358,13896,1,417793512,25.000000000000000,0.001526541065730
4359,13897,1,417793513,25.000000000000000,0.001526523513100
4360,13899,5,417797216,25.000000000000000,0.001526526338050
4361,13900,4,417797223,25.000000000000000,0.001526545747780
4362,13901,2,417797239,25.000000000000000,0.001526543196570
4363,13902,1,417797242,25.000000000000000,0.001526541065730
4364,13905,2,417797260,25.000000000000000,0.001526534066040
4365,13906,3,417797261,25.000000000000000,0.001526529936700
4366,13908,3,417832646,25.000000000000000,0.001526471790620
4367,13910,1,417832676,25.000000000000000,0.001526487997340
4368,13917,3,419439781,25.000000000000000,0.001526564074350
4369,13918,1,419439784,25.000000000000000,0.001526564074350
4370,13920,1,419439787,25.000000000000000,0.001526541707430
4371,13924,1,419439793,25.000000000000000,0.001526555999460
4372,13925,2,419439795,25.000000000000000,0.001526564074350
4373,13926,1,419439796,25.000000000000000,0.001526564074350
4374,13933,1,419693662,25.000000000000000,0.001527355403670
4375,13934,1,419697528,25.000000000000000,0.001527428205820
4376,13935,3,419697529,25.000000000000000,0.001527441536940
4377,13936,2,419697532,25.000000000000000,0.001527418378630
4378,13937,6,419697533,25.000000000000000,0.001527421702740
4379,13938,7,420008516,25.000000000000000,0.001527471606170
4380,13939,4,420011250,25.000000000000000,0.001527418378630
4381,13940,2,420011251,25.000000000000000,0.001527401718980
4382,13941,1,420036949,25.000000000000000,0.001527400297610
4383,13942,1,420036950,25.000000000000000,0.001527408522490
4384,13943,2,420036951,25.000000000000000,0.001527387298730
4385,13944,1,420514714,25.000000000000000,0.001527411332450
4386,13945,1,420514715,25.000000000000000,0.001527403330360
4387,13949,1,420984845,25.000000000000000,0.001527353565660
4388,13959,1,420984855,25.000000000000000,0.001527340655490
4389,13960,1,420984857,25.000000000000000,0.001527340655490
4390,13964,2,424212062,25.000000000000000,0.001527220516280
4391,13966,2,424212451,25.000000000000000,0.001527205403720
4392,13967,6,424860485,25.000000000000000,0.001527354379370
4393,13968,2,424860486,25.000000000000000,0.001527388285080
4394,13970,1,425879112,25.000000000000000,0.001527376399930
4395,13971,5,425879113,25.000000000000000,0.001527362013820
4396,13972,1,425879114,25.000000000000000,0.001527342534930
4397,13973,12,425879115,25.000000000000000,0.001527030405840
4398,13975,2,425879117,25.000000000000000,0.001527329298280
4399,13977,1,425879119,25.000000000000000,0.001527213182720
4400,13986,2,425879128,25.000000000000000,0.001526974195490
4401,13987,4,425879129,25.000000000000000,0.001526967252430
4402,13988,1,425879130,25.000000000000000,0.001526988704290
4403,13989,1,425879131,25.000000000000000,0.001526952951430
4404,13990,2,425879621,25.000000000000000,0.001526913194670
4405,13991,4,425879622,25.000000000000000,0.001526911725760
4406,13992,9,425879623,25.000000000000000,0.001526932533060
4407,13993,1,425879624,25.000000000000000,0.001526943433230
4408,13995,1,425879626,25.000000000000000,0.001526939827790
4409,13998,3,425879629,25.000000000000000,0.001526932533060
4410,13999,1,425879761,25.000000000000000,0.001526860110970
4411,14000,5,425879762,25.000000000000000,0.001526871842460
4412,14001,1,425879763,25.000000000000000,0.001526822103970
4413,14002,3,425879764,25.000000000000000,0.001526851315340
4414,14003,4,425879765,25.000000000000000,0.001526802332990
4415,14004,8,425879860,25.000000000000000,0.001526894015050
4416,14005,8,425879861,25.000000000000000,0.001526967252430
4417,14013,1,426931224,25.000000000000000,0.001527153346940
4418,14014,3,426933531,25.000000000000000,0.001527229600740
4419,14015,17,426933532,25.000000000000000,0.001527302085700
4420,14016,3,426933533,25.000000000000000,0.001527245831710
4421,14017,2,426933677,25.000000000000000,0.001527249518260
4422,14018,3,426933678,25.000000000000000,0.001527259140330
4423,14019,12,426933679,25.000000000000000,0.001527206531260
4424,14020,2,426933858,25.000000000000000,0.001527259140330
4425,14021,4,426933859,25.000000000000000,0.001527234819260
4426,14022,1,426934080,25.000000000000000,0.001527230321190
4427,14023,2,426934081,25.000000000000000,0.001527236943190
4428,14024,3,426934082,25.000000000000000,0.001527229600740
4429,14025,1,427227633,25.000000000000000,0.001527148904380
4430,14026,14,427346867,25.000000000000000,0.001526880099510
4431,14027,14,427346868,25.000000000000000,0.001526880099510
4432,14028,1,427346869,25.000000000000000,0.001526883456960
4433,14029,2,427356410,25.000000000000000,0.001526857474520
4434,14030,5,427356411,25.000000000000000,0.001526884124010
4435,14031,5,427356412,25.000000000000000,0.001526884124010
4436,14036,2,427370146,25.000000000000000,0.001526786895050
4437,14037,31,427419684,25.000000000000000,0.001526983303210
4438,14064,8,427733988,25.000000000000000,0.001526977066340
4439,14107,6,429454134,25.000000000000000,0.001527960832220
4440,14108,2,429454138,25.000000000000000,0.001528003447020
4441,14114,2,429454146,25.000000000000000,0.001528003447020
4442,14123,6,429454158,25.000000000000000,0.001527960832220
4443,14132,1,429454167,25.000000000000000,0.001527995919090
4444,14134,13,429454169,25.000000000000000,0.001527879458370
4445,14193,4,429460215,25.000000000000000,0.001528214473230
4446,14267,2,433204239,25.000000000000000,0.001526995743270
4447,14270,1,433204242,25.000000000000000,0.001527003481690
4448,14271,1,433204243,25.000000000000000,0.001527003481690
4449,14272,2,433204244,25.000000000000000,0.001527003481690
4450,14273,1,433204245,25.000000000000000,0.001527004191420
4451,14274,1,433204246,25.000000000000000,0.001527004191420
4452,14275,2,433204247,25.000000000000000,0.001527003717140
4453,14276,1,433204248,25.000000000000000,0.001527003717140
4454,14278,4,435423756,25.000000000000000,0.001527197306820
4455,14280,2,437524554,25.000000000000000,0.001527115196590
4456,14281,1,437524555,25.000000000000000,0.001527122230840
4457,14326,1,438309781,25.000000000000000,0.001527115196590
4458,14331,2,438309802,25.000000000000000,0.001527081977410
4459,14335,1,438314080,25.000000000000000,0.001527281493670
4460,14336,4,438314092,25.000000000000000,0.001527131566790
4461,14337,1,438314102,25.000000000000000,0.001527128974780
4462,14339,2,438314104,25.000000000000000,0.001527173161200
4463,14340,1,438319551,25.000000000000000,0.001527025738310
4464,14342,2,438319557,25.000000000000000,0.001527118101610
4465,14343,1,438319558,25.000000000000000,0.001527105642600
4466,14346,1,438319561,25.000000000000000,0.001527126803420
4467,14347,1,438319580,25.000000000000000,0.001527105272260
4468,14583,1,443324927,25.000000000000000,0.001526417448420
4469,14584,3,443324930,25.000000000000000,0.001526422677180
4470,14586,1,443330612,25.000000000000000,0.001526395076620
4471,14587,2,443330613,25.000000000000000,0.001526389473970
4472,14588,1,443330614,25.000000000000000,0.001526417448420
4473,14592,1,443330622,25.000000000000000,0.001526400375690
4474,14593,5,443330630,25.000000000000000,0.001526398373650
4475,14594,2,443330631,25.000000000000000,0.001526408419640
4476,14595,1,443330632,25.000000000000000,0.001526402592760
4477,14596,3,443330633,25.000000000000000,0.001526423849550
4478,14597,6,443330634,25.000000000000000,0.001526449584800
4479,14598,3,443330635,25.000000000000000,0.001526445024560
4480,14600,1,443333416,25.000000000000000,0.001526398558650
4481,14601,1,443333418,25.000000000000000,0.001526399108810
4482,14604,1,443333421,25.000000000000000,0.001526418340690
4483,14605,1,443333422,25.000000000000000,0.001526414683950
4484,14606,1,443333423,25.000000000000000,0.001526411762420
4485,14608,2,443333425,25.000000000000000,0.001526414683950
4486,14610,1,443333427,25.000000000000000,0.001526424478690
4487,14611,1,443486142,25.000000000000000,0.001526398558720
4488,14615,4,443492432,25.000000000000000,0.001526398373650
4489,14616,1,443492433,25.000000000000000,0.001526398558650
4490,14618,2,443492436,25.000000000000000,0.001526403083170
4491,14621,2,443493740,25.000000000000000,0.001526384432490
4492,14623,1,443493745,25.000000000000000,0.001526411287760
4493,14625,1,443496306,25.000000000000000,0.001526420070380
4494,14626,1,443496307,25.000000000000000,0.001526420070380
4495,14627,1,443496308,25.000000000000000,0.001526420070380
4496,14632,2,443498515,25.000000000000000,0.001526395076620
4497,14634,1,443524738,25.000000000000000,0.001526424478690
4498,14636,2,443524744,25.000000000000000,0.001526423849550
4499,14638,1,443524746,25.000000000000000,0.001526442568710
4500,14639,2,443524747,25.000000000000000,0.001526447016060
4501,14640,2,443524748,25.000000000000000,0.001526451396760
4502,14643,1,443524751,25.000000000000000,0.001526449584800
4503,14646,1,443524767,25.000000000000000,0.001526449670270
4504,14648,1,443528220,25.000000000000000,0.001526423849550
4505,14654,1,443528231,25.000000000000000,0.001526391899280
4506,14656,1,443528240,25.000000000000000,0.001526395076620
4507,14659,1,443700250,25.000000000000000,0.001526391899280
4508,14660,1,443700251,25.000000000000000,0.001526391899280
4509,14661,1,443710725,25.000000000000000,0.001526401334930
4510,14672,1,443751857,25.000000000000000,0.001526422677180
4511,14673,1,443751858,25.000000000000000,0.001526410974110
4512,14674,1,443751859,25.000000000000000,0.001526410974110
4513,14675,1,443751860,25.000000000000000,0.001526414165400
4514,14686,1,443751871,25.000000000000000,0.001526422203300
4515,14687,1,443751872,25.000000000000000,0.001526422203300
4516,14689,1,443751874,25.000000000000000,0.001526422203300
4517,14697,2,443879793,25.000000000000000,0.001526430331630
4518,14902,7,454908099,25.000000000000000,0.001526388517590
4519,14960,4,455183507,25.000000000000000,0.001527179524790
4520,14961,2,455183508,25.000000000000000,0.001527140667350
4521,14962,1,455183510,25.000000000000000,0.001527153724050
4522,14965,12,455183513,25.000000000000000,0.001527237908580
4523,14966,4,455183514,25.000000000000000,0.001527234572680
4524,14972,14,455183522,25.000000000000000,0.001527286441910
4525,14976,2,455183531,25.000000000000000,0.001527179524790
4526,14982,3,455183539,25.000000000000000,0.001526977448270
4527,14989,11,455183550,25.000000000000000,0.001527237908580
4528,14991,4,455183553,25.000000000000000,0.001527179524790
4529,15002,8,455183567,25.000000000000000,0.001527188001300
4530,15003,1,455183568,25.000000000000000,0.001527245342980
4531,15005,6,455183571,25.000000000000000,0.001527179524790
4532,15006,7,455183572,25.000000000000000,0.001527196056730
4533,15008,21,455183575,25.000000000000000,0.001527037126470
4534,15015,2,455183583,25.000000000000000,0.001527164986760
4535,15018,61,455183586,25.000000000000000,0.001527227729830
4536,15019,8,455186791,25.000000000000000,0.001527027018640
4537,15022,5,455186794,25.000000000000000,0.001527349118210
4538,15025,64,455186797,25.000000000000000,0.001527349118210
4539,15026,1,455186798,25.000000000000000,0.001527052785260
4540,15027,12,455186799,25.000000000000000,0.001527075576170
4541,15028,4,455186800,25.000000000000000,0.001526978960640
4542,15029,5,455186801,25.000000000000000,0.001527249417690
4543,15030,5,455186803,25.000000000000000,0.001527034528240
4544,15032,2,455186806,25.000000000000000,0.001526965695780
4545,15033,15,455186807,25.000000000000000,0.001527024318420
4546,15034,10,455186808,25.000000000000000,0.001526975948320
4547,15035,1,455186810,25.000000000000000,0.001527153346940
4548,15036,9,455186811,25.000000000000000,0.001527386851930
4549,15037,5,455186812,25.000000000000000,0.001527369003040
4550,15038,2,455186813,25.000000000000000,0.001527365952690
4551,15039,1,455186814,25.000000000000000,0.001527161245610
4552,15040,21,455186815,25.000000000000000,0.001527115726550
4553,15041,2,455186816,25.000000000000000,0.001527006573790
4554,15042,2,455186817,25.000000000000000,0.001527145022020
4555,15043,18,455186818,25.000000000000000,0.001527015588610
4556,15044,1,455186819,25.000000000000000,0.001527080434450
4557,15045,1,455186820,25.000000000000000,0.001527137142250
4558,15047,5,455186822,25.000000000000000,0.001527423453210
4559,15049,16,455186824,25.000000000000000,0.001527249417690
4560,15050,1,455186825,25.000000000000000,0.001527030291350
4561,15051,6,455186826,25.000000000000000,0.001527363968330
4562,15052,3,455186827,25.000000000000000,0.001527132571610
4563,15053,23,455186828,25.000000000000000,0.001527254708460
4564,15054,5,455186829,25.000000000000000,0.001527021600460
4565,15055,3,455186830,25.000000000000000,0.001527080622060
4566,15057,1,455186832,25.000000000000000,0.001527075412980
4567,15059,2,455186835,25.000000000000000,0.001526984009080
4568,15060,2,455186836,25.000000000000000,0.001527060271900
4569,15061,2,455186837,25.000000000000000,0.001526983132370
4570,15062,15,455186838,25.000000000000000,0.001527253165230
4571,15063,16,455186839,25.000000000000000,0.001527301193840
4572,15065,6,455187479,25.000000000000000,0.001526883316010
4573,15066,9,455187480,25.000000000000000,0.001526902348100
4574,15067,3,455187481,25.000000000000000,0.001526880723160
4575,15069,14,455187483,25.000000000000000,0.001526884124010
4576,15070,1,455187484,25.000000000000000,0.001526881812640
4577,15072,9,455187486,25.000000000000000,0.001526884124010
4578,15073,1,455187487,25.000000000000000,0.001526874205930
4579,15074,11,455187488,25.000000000000000,0.001526887230500
4580,15075,5,455187489,25.000000000000000,0.001526887230500
4581,15118,1,455322012,25.000000000000000,0.001526991844660
4582,15119,3,455322013,25.000000000000000,0.001526984635560
4583,15120,1,455322014,25.000000000000000,0.001526978101060
4584,15122,2,455322016,25.000000000000000,0.001526954300740
4585,15124,1,455322018,25.000000000000000,0.001527037933300
4586,15125,1,455322019,25.000000000000000,0.001527037933300
4587,15126,4,455322020,25.000000000000000,0.001527024272180
4588,15127,3,455322021,25.000000000000000,0.001527054224350
4589,15128,6,455322022,25.000000000000000,0.001527017000630
4590,15129,10,455322023,25.000000000000000,0.001527137472970
4591,15130,1,455322024,25.000000000000000,0.001527101867540
4592,15131,15,455322353,25.000000000000000,0.001527118101610
4593,15132,2,455322354,25.000000000000000,0.001527212445020
4594,15134,1,455322357,25.000000000000000,0.001527218106370
4595,15149,6,455519132,25.000000000000000,0.001527171692940
4596,15150,38,455519133,25.000000000000000,0.001527109857660
4597,15151,1,455519135,25.000000000000000,0.001527248856380
4598,15152,8,455519137,25.000000000000000,0.001527117771600
4599,15154,4,455519140,25.000000000000000,0.001527052344700
4600,15155,4,455519141,25.000000000000000,0.001527171692940
4601,15156,25,455519142,25.000000000000000,0.001527192327390
4602,15157,11,455519143,25.000000000000000,0.001527199299180
4603,15158,6,455519144,25.000000000000000,0.001527171692940
4604,15160,14,455519146,25.000000000000000,0.001527329501470
4605,15161,12,455519147,25.000000000000000,0.001527415743610
4606,15162,4,455519148,25.000000000000000,0.001527052344700
4607,15163,1,455519149,25.000000000000000,0.001527176394480
4608,15165,6,455519151,25.000000000000000,0.001527199582850
4609,15166,8,455519152,25.000000000000000,0.001527117771600
4610,15167,1,455519153,25.000000000000000,0.001527062449340
4611,15168,1,455519154,25.000000000000000,0.001527062678930
4612,15169,1,455519155,25.000000000000000,0.001527078634320
4613,15170,9,455519156,25.000000000000000,0.001527232691380
4614,15171,7,455519157,25.000000000000000,0.001526962308300
4615,15172,6,455519158,25.000000000000000,0.001527291922490
4616,15174,35,455529102,25.000000000000000,0.001527585053350
4617,15178,2,455529108,25.000000000000000,0.001527603045260
4618,15179,2,455529109,25.000000000000000,0.001527471215050
4619,15181,5,455529111,25.000000000000000,0.001527603592510
4620,15182,2,455529112,25.000000000000000,0.001527396598340
4621,15183,6,455529113,25.000000000000000,0.001527548332490
4622,15184,3,455529115,25.000000000000000,0.001527551151060
4623,15185,4,455529117,25.000000000000000,0.001527391937910
4624,15186,2,455529118,25.000000000000000,0.001527578072180
4625,15187,3,455529119,25.000000000000000,0.001527617208220
4626,15188,10,455529121,25.000000000000000,0.001527549175570
4627,15189,1,455529122,25.000000000000000,0.001527723572100
4628,15191,4,455529124,25.000000000000000,0.001527546535400
4629,15192,5,455529125,25.000000000000000,0.001527604897670
4630,15194,4,455529127,25.000000000000000,0.001527546834870
4631,15195,3,455529128,25.000000000000000,0.001527524078930
4632,15197,6,455529130,25.000000000000000,0.001527549175570
4633,15198,5,455529131,25.000000000000000,0.001527586728240
4634,15199,5,455529132,25.000000000000000,0.001527450706210
4635,15200,9,455529134,25.000000000000000,0.001527512011990
4636,15201,10,455529135,25.000000000000000,0.001527549175570
4637,15202,2,455529136,25.000000000000000,0.001527697831750
4638,15203,2,455529137,25.000000000000000,0.001527551151060
4639,15204,35,455529138,25.000000000000000,0.001527585053350
4640,15205,1,455529139,25.000000000000000,0.001527520259240
4641,15206,3,455529140,25.000000000000000,0.001527521736390
4642,15208,5,455529142,25.000000000000000,0.001527604897670
4643,15209,2,455529143,25.000000000000000,0.001527537306770
4644,15211,2,455531146,25.000000000000000,0.001527599097380
4645,15213,1,455531148,25.000000000000000,0.001527624064770
4646,15214,6,455531149,25.000000000000000,0.001527604229750
4647,15215,6,455531150,25.000000000000000,0.001527554131670
4648,15216,6,455531151,25.000000000000000,0.001528193963780
4649,15217,2,455531152,25.000000000000000,0.001527659268540
4650,15219,27,455531154,25.000000000000000,0.001527404998330
4651,15261,3,456016443,25.000000000000000,0.001526995610180
4652,15262,7,456016444,25.000000000000000,0.001526734028680
4653,15263,1,456016446,25.000000000000000,0.001526960328180
4654,15265,5,456016448,25.000000000000000,0.001526773243170
4655,15266,2,456016449,25.000000000000000,0.001526987186970
4656,15267,1,456016452,25.000000000000000,0.001526972223360
4657,15273,5,456016463,25.000000000000000,0.001526773243170
4658,15274,4,456016464,25.000000000000000,0.001526995610180
4659,15275,1,456016465,25.000000000000000,0.001526960328180
4660,15276,5,456016466,25.000000000000000,0.001526972223360
4661,15277,3,456043488,25.000000000000000,0.001527953702190
4662,15279,1,456043495,25.000000000000000,0.001527553437000
4663,15280,30,456043498,25.000000000000000,0.001527857044410
4664,15281,28,456043506,25.000000000000000,0.001527188223070
4665,15282,13,456043523,25.000000000000000,0.001527439829150
4666,15283,5,456043530,25.000000000000000,0.001527565619940
4667,15284,10,456043534,25.000000000000000,0.001527188223070
4668,15285,17,456043539,25.000000000000000,0.001527901104870
4669,15288,2,456043549,25.000000000000000,0.001527970663480
4670,15289,1,456043552,25.000000000000000,0.001527978886490
4671,15290,3,456043555,25.000000000000000,0.001527561451080
4672,15291,3,456043559,25.000000000000000,0.001527632919570
4673,15293,1,456043572,25.000000000000000,0.001527985506230
4674,15294,2,456043578,25.000000000000000,0.001527946889820
4675,15295,7,456043584,25.000000000000000,0.001527188223070
4676,15296,3,456043589,25.000000000000000,0.001527566212460
4677,15297,11,456043593,25.000000000000000,0.001527965174090
4678,15299,2,456056298,25.000000000000000,0.001527798136670
4679,15300,3,456056299,25.000000000000000,0.001527837036960
4680,15301,15,456056301,25.000000000000000,0.001527938390860
